ObjectID,vehicle_types,State,District,LOR_ab_2021,AccidentYear,AccidentMonth,AccidentHour,DayOfWeek,AccidentCategory,AccidentType,AccidentTypeDetail,LightingCondition,InvolvingBike,InvolvingCar,InvolvingPedestrian,RoadCondition,GraphicCoord1,GraphicCoord2,LongitudeWGS84,LatitudeWGS84,accident_outcome
213234,car + pedestrian,11,1,1300836.0,2021,7,22,6,3,6,4,2,0,1,1,0,796576.7678,5830507.82,13.37437943,52.54370155,0
213236,bike + car,11,3,3400620.0,2021,6,15,6,2,0,2,0,1,1,0,0,797398.2036,5833964.793,13.38955444,52.57424117,1
213238,bike,11,6,6300528.0,2021,6,18,2,3,0,1,0,1,0,0,0,789630.284,5817037.282,13.26052867,52.42667164,0
213241,bike + pedestrian,11,11,2500729.0,2021,7,16,6,3,6,7,0,1,0,1,0,803775.6902,5827706.868,13.47765291,52.51463178,0
213242,bike + car,11,10,10300731.0,2021,7,17,2,3,5,7,0,1,1,0,0,809649.3119,5829701.505,13.56579111,52.52920433,0
213243,car + pedestrian,11,1,1200520.0,2021,6,12,2,2,6,2,0,0,1,1,0,794555.0853,5829074.547,13.34338344,52.53195002,1
213244,car,11,4,4501042.0,2021,5,2,2,3,5,5,2,0,1,0,0,793917.9855,5825618.059,13.33096473,52.5013084,0
213245,bike + car,11,1,1300835.0,2021,6,16,4,3,5,2,0,1,1,0,0,797774.0241,5829745.811,13.39129925,52.53621812,0
213246,bike + car,11,2,2400624.0,2021,5,17,5,3,5,3,0,1,1,0,1,801850.9502,5827221.988,13.44893568,52.51135436,0
213247,car,11,7,7300619.0,2021,6,12,1,2,5,2,0,0,1,0,0,795231.5284,5822272.862,13.34729669,52.47061195,1
213249,car,11,2,2500835.0,2021,6,4,6,3,5,3,1,0,1,0,0,802437.2574,5826259.507,13.45667441,52.50240292,0
213250,bike + car,11,1,1300732.0,2021,6,19,5,3,5,2,0,1,1,0,0,797526.6528,5832704.906,13.39031418,52.56287775,0
213253,car,11,1,1100101.0,2021,7,17,5,3,2,2,0,0,1,0,1,795256.6166,5826620.866,13.35151752,52.50957516,0
213254,car,11,6,6100209.0,2021,7,10,5,3,2,6,0,0,1,0,1,794767.5636,5821055.791,13.33941105,52.45995213,0
213257,bike + car,11,12,12100205.0,2021,6,9,7,3,3,2,0,1,1,0,0,795575.5654,5834582.672,13.36328853,52.58077275,0
213258,car,11,11,11100204.0,2021,6,12,3,3,2,1,0,0,1,0,0,805945.0383,5833671.412,13.51501393,52.56687498,0
213260,car,11,8,8301037.0,2021,6,17,5,3,5,3,0,0,1,0,0,804538.9504,5817826.703,13.4798474,52.42565329,0
213261,bike,11,5,5200528.0,2021,6,17,6,2,0,7,0,1,0,0,0,783509.7682,5825922.432,13.1783071,52.50954512,1
213263,bike + car,11,3,3200309.0,2021,7,8,5,3,5,3,0,1,1,0,0,800169.2621,5837955.588,13.43393865,52.60849005,0
213265,bike,11,2,2200209.0,2021,6,22,3,3,0,7,2,1,0,0,1,796790.1129,5823978.84,13.37169288,52.4850599,0
213266,bike + car,11,5,5200632.0,2021,5,11,2,3,9,7,0,1,1,0,0,785651.0819,5828023.702,13.21157741,52.52726775,0
213267,bike + car,11,4,4200310.0,2021,7,15,1,3,5,3,0,1,1,0,0,789326.2015,5826845.891,13.26457594,52.51477036,0
213268,bike + car,11,11,11300619.0,2021,6,17,4,3,0,5,0,1,1,0,0,803270.9576,5828976.27,13.47139509,52.52629002,0
213269,bike + car,11,1,1100416.0,2021,5,7,5,2,5,3,0,1,1,0,0,798678.4759,5829460.555,13.40433817,52.5331663,1
213270,car,11,4,4501045.0,2021,6,15,2,3,5,3,0,0,1,0,0,794367.5935,5825045.622,13.33706328,52.49593448,0
213272,car,11,9,9200717.0,2021,6,11,3,3,5,3,0,0,1,0,0,809448.4232,5818695.132,13.55262499,52.43068183,0
213273,car + pedestrian,11,3,3400724.0,2021,6,17,6,2,6,4,0,0,1,1,0,799548.1392,5834703.435,13.42185218,52.57968283,1
213275,bike + car,11,6,6300634.0,2021,6,9,3,3,5,2,0,1,1,0,0,792932.8953,5817762.457,13.30959771,52.43141454,0
213276,car + pedestrian,11,8,8100105.0,2021,6,14,2,3,6,2,0,0,1,1,0,801002.169,5822166.022,13.43189977,52.46650536,0
213278,bike,11,1,1200628.0,2021,7,19,5,2,0,1,0,1,0,0,0,796576.1732,5828699.931,13.37275734,52.52749608,1
213279,bike + car,11,9,9401329.0,2021,7,11,5,3,5,2,0,1,1,0,1,811684.246,5819981.232,13.58660359,52.44093804,0
213282,bike + car,11,1,1300732.0,2021,6,15,2,3,1,5,0,1,1,0,0,797346.8844,5832381.461,13.38738014,52.56007668,0
213283,bike + car,11,4,4400726.0,2021,6,18,4,3,5,3,0,1,1,0,0,790095.5447,5824242.513,13.2736134,52.49102201,0
213284,car,11,10,10400938.0,2021,6,7,4,3,5,3,0,0,1,0,0,814263.302,5829286.078,13.63319203,52.52284173,0
213285,bike,11,5,5100104.0,2021,6,8,1,2,0,1,0,1,0,0,0,785197.0293,5831566.947,13.20794476,52.55927382,1
213286,car + pedestrian,11,6,6400737.0,2021,6,8,3,3,6,7,0,0,1,1,0,784781.1386,5816118.875,13.18862346,52.42098258,0
213288,car,11,1,1100311.0,2021,6,20,5,3,2,3,0,0,1,0,0,799856.2113,5827492.076,13.41987425,52.51487543,0
213290,bike + car,11,9,9502043.0,2021,6,12,2,3,5,2,0,1,1,0,0,811459.9443,5822935.685,13.58606978,52.46754207,0
213291,bike + car,11,2,2100102.0,2021,6,16,5,2,0,7,0,1,1,0,0,797983.7,5826473.527,13.39144993,52.50677167,1
213292,bike + car,11,9,9100409.0,2021,7,17,4,3,5,2,0,1,1,0,0,805890.0717,5818968.406,13.50070065,52.43513224,0
213293,bike + car,11,7,7400927.0,2021,7,18,3,2,1,5,0,1,1,0,0,797903.7065,5820807.193,13.38521176,52.4560232,1
213294,bike + car,11,9,9100408.0,2021,6,17,4,3,5,2,0,1,1,0,1,806650.1459,5820407.13,13.51316648,52.44760107,0
213296,car,11,5,5100313.0,2021,6,13,7,3,2,6,0,0,1,0,0,785383.9294,5830587.734,13.20985243,52.55039644,0
213298,bike + car,11,1,1200628.0,2021,6,18,2,3,0,2,0,1,1,0,0,796264.3337,5828532.361,13.36802477,52.52616354,0
213301,bike,11,6,6300525.0,2021,6,7,3,3,3,7,0,1,0,0,0,790218.3139,5815055.619,13.26743409,52.40859371,0
213302,bike + car,11,7,7200307.0,2021,6,23,6,3,3,6,2,1,1,0,0,794951.5866,5824611.518,13.34525636,52.49172774,0
213303,car,11,12,12500930.0,2021,6,10,3,3,5,2,0,0,1,0,0,792353.573,5834071.566,13.31542218,52.57793167,0
213306,bike,11,9,9100306.0,2021,6,13,5,3,0,1,0,1,0,0,0,804432.1411,5819876.133,13.48014761,52.44408137,0
213307,bike + car,11,6,6400735.0,2021,5,10,7,3,5,2,0,1,1,0,0,782021.1637,5815651.112,13.14775091,52.41821767,0
213308,car,11,3,3601451.0,2021,7,17,3,3,5,2,0,0,1,0,0,801202.6857,5829483.692,13.44146031,52.53198468,0
213309,bike + car,11,9,9501939.0,2021,7,12,2,3,5,3,0,1,1,0,0,810430.1764,5821228.297,13.56937183,52.45282712,0
213310,car + pedestrian,11,7,7601544.0,2021,6,10,3,2,6,4,0,0,1,1,0,798802.9906,5814424.802,13.39270536,52.39832161,1
213311,bike + car,11,4,4300414.0,2021,5,15,3,3,1,5,0,1,1,0,1,791627.9854,5826840.254,13.29839522,52.51349393,0
213314,bike + car,11,2,2400522.0,2021,5,17,6,3,5,2,0,1,1,0,1,801401.7603,5828748.368,13.44371963,52.52528387,0
213315,bike + car,11,6,6200315.0,2021,6,19,6,3,0,1,0,1,1,0,0,795281.3526,5817885.697,13.3441494,52.43125676,0
213316,bike + car,11,10,10200420.0,2021,6,16,4,3,5,2,0,1,1,0,0,811658.4158,5830632.915,13.59618543,52.53640607,0
213317,bike,11,4,4200309.0,2021,7,11,6,3,0,1,0,1,0,0,1,788706.608,5826802.149,13.25543277,52.51470653,0
213318,bike + car,11,4,4501045.0,2021,6,14,6,3,5,3,0,1,1,0,0,793904.4046,5825083.572,13.33029357,52.49652432,0
213319,car,11,7,7300619.0,2021,6,22,6,3,1,7,1,0,1,0,0,795332.4179,5821560.796,13.34814739,52.46417421,0
213320,bike + car,11,7,8200725.0,2021,5,14,2,3,5,2,0,1,1,0,0,799812.8588,5819027.797,13.4116278,52.43902953,0
213323,car + pedestrian,11,6,6400843.0,2021,6,15,5,3,6,4,0,0,1,1,0,791114.4726,5819335.981,13.28429728,52.44649216,0
213326,bike + car,11,1,1100101.0,2021,7,15,2,3,5,2,0,1,1,0,0,795256.9678,5826619.508,13.35152147,52.5095628,0
213328,bike + car,11,7,7300515.0,2021,5,17,1,3,0,2,0,1,1,0,1,793471.8653,5822275.99,13.32146861,52.47158817,0
213329,bike + car,11,4,4200310.0,2021,6,16,4,3,0,5,0,1,1,0,0,789853.7251,5826346.789,13.27189328,52.51001573,0
213330,bike + pedestrian,11,2,2100104.0,2021,5,8,5,3,6,4,0,1,0,1,0,799293.063,5826154.942,13.41039792,52.50319932,0
213332,bike + car,11,1,1100313.0,2021,6,17,3,3,5,3,0,1,1,0,0,799769.3999,5826563.701,13.41776262,52.50660173,0
213334,car,11,7,7601341.0,2021,6,11,6,3,5,2,0,0,1,0,0,797669.274,5815465.338,13.37701623,52.40826642,0
213335,bike,11,6,6400838.0,2021,5,9,1,2,0,1,0,1,0,0,0,787251.7455,5818338.114,13.22676124,52.43958865,1
213337,bike + car,11,12,12400616.0,2021,7,18,4,3,1,1,0,1,1,0,1,786871.8328,5832725.374,13.23358423,52.56877999,0
213338,bike + car,11,1,1200522.0,2021,6,19,4,3,2,6,0,1,1,0,1,794466.556,5828354.053,13.34144396,52.52553911,0
213339,bike,11,11,11100204.0,2021,6,17,1,3,0,1,0,1,0,0,0,806891.0355,5832640.361,13.52797371,52.55710226,0
213340,bike + pedestrian,11,2,2500832.0,2021,7,16,1,2,6,4,0,1,0,1,0,803469.2798,5827419.416,13.47288925,52.51222598,1
213342,car,11,8,8100415.0,2021,6,16,4,2,5,3,0,0,1,0,0,801824.764,5823635.958,13.445302,52.47922686,1
213343,car,11,11,11300617.0,2021,6,15,3,2,2,6,0,0,1,0,0,803313.0281,5829635.209,13.47261446,52.53217252,1
213344,car,11,11,11300617.0,2021,6,16,7,3,2,6,0,0,1,0,0,803103.0019,5829561.098,13.46946011,52.53162511,0
213346,car,11,2,2200210.0,2021,6,21,4,3,5,3,0,0,1,0,0,798711.4146,5824700.6,13.40055002,52.49048181,0
213350,bike + car,11,1,1401049.0,2021,7,8,4,3,5,3,0,1,1,0,1,795944.1978,5831560.644,13.36601702,52.55348304,0
213351,car,11,7,7501031.0,2021,7,15,3,3,2,6,0,0,1,0,0,798923.9789,5819498.42,13.39901116,52.44373464,0
213352,bike + car,11,10,10200630.0,2021,6,20,3,3,5,3,0,1,1,0,1,811432.6681,5829132.522,13.59146242,52.5230897,0
213354,bike + car,11,1,1100313.0,2021,6,16,7,3,5,2,0,1,1,0,0,800442.2356,5826721.489,13.42778861,52.50764593,0
213355,car,11,6,6100206.0,2021,7,17,6,3,2,6,0,0,1,0,0,794802.1281,5819824.077,13.3388309,52.44889183,0
213357,car + pedestrian,11,6,6300525.0,2021,6,18,1,3,6,7,0,0,1,1,0,789548.2478,5815505.298,13.25799978,52.4129801,0
213358,bike + car,11,4,4501045.0,2021,6,8,3,3,5,2,0,1,1,0,0,793503.5078,5825308.52,13.3246034,52.49875662,0
213359,bike + car,11,9,9501838.0,2021,6,10,2,1,5,3,0,1,1,0,0,818785.0631,5822133.61,13.69277359,52.4561311,1
213360,car,11,8,8100208.0,2021,6,14,7,3,2,6,0,0,1,0,0,801633.5101,5822640.49,13.44159414,52.47040995,0
213361,car,11,1,1401047.0,2021,7,20,1,3,5,3,0,0,1,0,0,795525.4679,5830737.462,13.35912639,52.54633133,0
213362,car,11,6,6200313.0,2021,6,20,2,3,5,2,0,0,1,0,0,795726.7277,5818909.584,13.35158698,52.44019466,0
213364,bike + car,11,12,12100204.0,2021,6,15,3,3,1,5,0,1,1,0,0,795035.467,5832505.742,13.35349291,52.56244805,0
213369,car,11,9,9300923.0,2021,5,14,1,3,5,3,0,0,1,0,0,808682.3345,5815212.685,13.53818109,52.39990461,0
213371,car,11,5,5200630.0,2021,7,9,4,3,2,6,0,0,1,0,1,784422.3508,5827252.905,13.19285484,52.5209992,0
213373,bike + car,11,12,12500927.0,2021,6,20,3,3,5,3,0,1,1,0,1,792990.2973,5835646.467,13.32618424,52.59170733,0
213375,bike + car,11,1,1400937.0,2021,6,16,7,3,1,5,0,1,1,0,0,793677.7824,5830072.848,13.33136958,52.54137262,0
213376,car,11,8,8200623.0,2021,7,11,7,3,5,2,0,0,1,0,0,802624.3185,5820751.19,13.45442324,52.45292808,0
213377,bike + car,11,2,2200210.0,2021,6,16,6,3,2,6,0,1,1,0,0,798312.1219,5825014.49,13.39496757,52.49351379,0
213378,car,11,8,8100209.0,2021,6,0,1,3,5,3,2,0,1,0,0,801308.6054,5822235.722,13.43645994,52.4669612,0
213379,bike + car,11,1,1200522.0,2021,6,10,3,3,1,5,0,1,1,0,0,794016.1089,5828226.488,13.33471072,52.52463867,0
213380,car + pedestrian,11,10,10100104.0,2021,6,13,3,3,6,4,0,0,1,1,0,810283.4164,5833624.057,13.57877297,52.56399546,0
213382,car,11,4,4100102.0,2021,6,21,2,2,5,2,1,0,1,0,0,791427.5798,5829179.889,13.29750069,52.53457557,1
213383,bike,11,4,4300518.0,2021,7,13,7,2,0,1,0,1,0,0,0,792075.3272,5828590.112,13.3065051,52.52894163,1
213384,bike + car,11,7,7200308.0,2021,6,14,4,3,2,6,0,1,1,0,0,794992.0879,5823538.837,13.34490174,52.48208997,0
213385,car + pedestrian,11,5,5200629.0,2021,5,6,6,3,6,4,0,0,1,1,1,784404.8984,5828664.885,13.19380612,52.53366821,0
213386,car,11,1,1200518.0,2021,7,10,3,3,1,5,0,0,1,0,0,793537.5826,5828226.124,13.32767732,52.52489325,0
213388,car,11,1,1100207.0,2021,6,15,3,3,5,3,0,0,1,0,0,797903.8802,5826568.723,13.39036254,52.50766857,0
213389,bike,11,2,2400623.0,2021,5,7,3,3,5,3,0,1,0,0,1,800619.4752,5827307.668,13.43092164,52.51280238,0
213390,car,11,9,9100304.0,2021,7,3,1,2,9,1,2,0,1,0,0,804322.4083,5821631.048,13.48013714,52.45987137,1
213391,bike + car,11,10,10300731.0,2021,6,6,5,3,5,3,0,1,1,0,0,809121.3125,5829722.373,13.55805194,52.52969099,0
213392,bike + pedestrian,11,6,6200316.0,2021,5,19,6,3,0,7,0,1,0,1,0,796120.6057,5817652.688,13.35625139,52.42871435,0
213395,bike + car,11,4,4400727.0,2021,7,7,6,3,5,2,0,1,1,0,1,791122.541,5823173.159,13.28776287,52.48088847,0
213396,bike + car,11,9,9200716.0,2021,6,13,6,3,5,2,0,1,1,0,0,808885.6676,5819338.969,13.54496879,52.43676992,0
213398,bike + car,11,2,2500832.0,2021,5,8,2,3,5,2,0,1,1,0,0,803645.5551,5827395.421,13.4754569,52.51191282,0
213399,bike,11,6,6300631.0,2021,6,13,2,2,0,1,0,1,0,0,0,792382.422,5816558.923,13.30047192,52.4209194,1
213400,bike,11,9,9200715.0,2021,6,1,5,2,0,1,2,1,0,0,0,807674.319,5819370.407,13.52723437,52.4377344,1
213401,car,11,7,7601544.0,2021,6,10,6,3,5,2,0,0,1,0,0,799793.7792,5813977.341,13.40682393,52.39376926,0
213402,bike + car,11,8,8100415.0,2021,7,20,6,3,1,5,0,1,1,0,0,801379.1772,5823737.951,13.43885295,52.48038713,0
213405,bike + pedestrian,11,1,1300733.0,2021,6,15,2,3,0,7,0,1,0,1,0,797821.6849,5831789.246,13.39383211,52.5545088,0
213407,bike + car,11,1,1100309.0,2021,6,17,4,3,0,6,0,1,1,0,0,798691.8415,5828663.988,13.40381896,52.52601889,0
213408,car,11,1,1400937.0,2021,5,16,5,2,0,7,0,0,1,0,1,793704.8339,5832236.47,13.33368118,52.56075361,1
213409,bike,11,9,9501737.0,2021,6,20,2,3,5,3,0,1,0,0,0,815026.707,5821287.114,13.63684702,52.45072482,0
213410,car,11,5,5100105.0,2021,6,20,2,3,5,3,0,0,1,0,0,785095.1565,5831659.059,13.20652522,52.56015303,0
213411,car + pedestrian,11,3,3100103.0,2021,6,9,3,3,6,2,0,0,1,1,0,804233.9505,5841124.908,13.49669624,52.63463496,0
213412,bike + car,11,8,8401241.0,2021,6,17,4,3,2,6,0,1,1,0,0,803810.7813,5818820.413,13.47007405,52.43496462,0
213413,bike + car,11,8,8100314.0,2021,6,12,6,3,1,5,0,1,1,0,0,800666.1062,5824338.381,13.42892616,52.48616205,0
213416,car,11,8,8100312.0,2021,6,10,5,3,2,6,0,0,1,0,0,801101.7952,5824131.865,13.4351366,52.4840709,0
213417,bike,11,2,2200209.0,2021,7,17,5,3,3,6,0,1,0,0,0,797149.7765,5823997.444,13.3769905,52.48503105,0
213418,car,11,8,8300935.0,2021,7,17,5,3,2,6,0,0,1,0,1,803152.7489,5817381.097,13.45911941,52.42242904,0
213419,car,11,6,6400841.0,2021,6,14,7,3,1,5,0,0,1,0,0,789463.7293,5818435.327,13.25929636,52.43929388,0
213420,bike,11,11,11400927.0,2021,7,1,1,2,0,1,2,1,0,0,0,803862.5353,5826809.165,13.47810921,52.50653756,1
213421,car,11,1,1100207.0,2021,6,18,1,3,5,3,0,0,1,0,0,797892.6009,5826671.194,13.39028855,52.50859326,0
213422,bike,11,3,3400828.0,2021,6,13,2,3,5,3,0,1,0,0,0,800065.4693,5832610.364,13.42757047,52.56063715,0
213423,car + pedestrian,11,10,10200420.0,2021,6,14,4,2,6,4,0,0,1,1,0,811155.3681,5830750.82,13.588903,52.53775007,1
213425,bike + car,11,9,9200510.0,2021,6,15,7,3,5,2,0,1,1,0,0,806092.1043,5823415.922,13.50774,52.47487986,0
213429,bike + car,11,11,11200513.0,2021,5,15,7,3,1,5,0,1,1,0,0,804760.5465,5831081.46,13.49521456,52.54432712,0
213431,car + pedestrian,11,1,1300732.0,2021,7,11,4,2,6,2,0,0,1,1,1,797707.0645,5832885.547,13.39312992,52.56439834,1
213433,bike + car,11,4,4300623.0,2021,6,12,4,3,5,2,0,1,1,0,1,792534.705,5826113.583,13.3110799,52.50649399,0
213434,bike + car,11,11,11200515.0,2021,5,14,4,3,5,3,0,1,1,0,0,806015.1108,5830619.868,13.51323192,52.53948708,0
213435,car,11,6,6400841.0,2021,6,12,2,3,2,6,0,0,1,0,0,789711.4972,5818424.957,13.26292219,52.43906971,0
213436,bike + car,11,6,4400835.0,2021,6,16,6,3,5,3,0,1,1,0,0,792762.237,5821724.11,13.31056699,52.46702147,0
213437,bike,11,2,2400521.0,2021,7,10,7,3,5,3,0,1,0,0,0,800906.6774,5828049.569,13.43581197,52.51929385,0
213439,car,11,8,8100418.0,2021,6,10,7,2,5,3,0,0,1,0,0,801661.237,5823962.764,13.4431971,52.48224644,1
213441,car,11,3,3601244.0,2021,6,10,3,3,5,2,0,0,1,0,0,800104.2265,5831694.818,13.42731274,52.55240952,0
213443,bike + car,11,12,12400721.0,2021,6,16,2,3,5,3,0,1,1,0,0,790285.0469,5840139.228,13.29030402,52.63343475,0
213444,car,11,8,8100417.0,2021,7,13,6,3,5,3,0,0,1,0,1,802048.7696,5822746.056,13.44778447,52.47112672,0
213445,bike + car,11,11,11100205.0,2021,7,14,3,3,5,3,0,1,1,0,0,805772.7795,5834046.032,13.5128257,52.57032917,0
213447,car,11,5,5200528.0,2021,5,19,3,2,5,2,0,0,1,0,0,783793.9409,5826303.025,13.18280761,52.51280983,1
213448,car,11,5,5100313.0,2021,7,13,1,3,2,6,0,0,1,0,0,785418.0635,5830400.616,13.21019364,52.54870089,0
213449,bike + car,11,1,1100311.0,2021,6,18,4,3,5,2,0,1,1,0,0,799607.8496,5827989.668,13.41667332,52.51947206,0
213450,bike + car,11,10,10200629.0,2021,5,7,6,3,5,3,0,1,1,0,0,810356.0852,5827951.529,13.57454373,52.51312005,0
213451,bike + car,11,3,3701660.0,2021,6,7,4,3,5,3,0,1,1,0,0,800509.1509,5829712.318,13.43147359,52.5344167,0
213453,car,11,8,8401242.0,2021,6,17,6,3,5,3,0,0,1,0,0,805267.1383,5817251.942,13.48999914,52.42009612,0
213455,bike + car,11,2,2400623.0,2021,6,17,2,3,1,5,0,1,1,0,0,800606.2012,5827130.678,13.43056676,52.51122329,0
213457,bike + car,11,1,1100309.0,2021,6,12,5,3,0,5,0,1,1,0,0,798628.3236,5828830.764,13.40303526,52.52754859,0
213458,car,11,4,4100102.0,2021,7,15,6,3,2,6,0,0,1,0,0,791214.6214,5829143.609,13.29433812,52.53436415,0
213459,car,11,1,1300733.0,2021,7,0,6,3,5,2,2,0,1,0,1,797356.4809,5831199.002,13.38646211,52.54947218,0
213460,bike + car,11,6,6100204.0,2021,6,11,4,2,0,5,0,1,1,0,0,795392.7249,5820057.343,13.34770231,52.45066413,1
213461,bike + car,11,6,6400735.0,2021,6,8,6,2,5,2,0,1,1,0,0,781105.7205,5812640.03,13.13179774,52.39168848,1
213462,bike + car,11,1,1100207.0,2021,6,15,3,2,5,3,0,1,1,0,0,797897.1001,5826570.037,13.39026412,52.50768405,1
213463,bike + car,11,1,1100310.0,2021,7,17,7,3,2,6,0,1,1,0,0,799124.8789,5828465.585,13.41000453,52.52400309,0
213464,bike + car,11,3,3300413.0,2021,7,7,3,3,5,3,0,1,1,0,0,803485.5723,5838540.317,13.48329949,52.6118894,0
213466,bike,11,1,1100102.0,2021,6,20,3,3,2,2,1,1,0,0,0,795136.996,5827076.076,13.35016375,52.51372051,0
213467,bike + car,11,7,7200308.0,2021,5,15,3,3,5,3,0,1,1,0,0,794823.9411,5823579.788,13.34246907,52.48254788,0
213468,car + pedestrian,11,1,1200628.0,2021,7,11,1,3,6,7,0,0,1,1,0,796294.566,5828296.474,13.36825892,52.52403261,0
213471,bike + car,11,2,2500727.0,2021,6,12,2,3,1,5,0,1,1,0,0,802623.0227,5827855.929,13.46085422,52.51660855,0
213472,bike + car,11,5,5300736.0,2021,6,13,6,3,5,7,0,1,1,0,0,785711.7396,5829289.678,13.21355735,52.53858648,0
213475,bike,11,9,9501736.0,2021,6,13,6,2,0,7,0,1,0,0,0,813668.2383,5820769.669,13.61643664,52.44686905,1
213476,bike + pedestrian,11,7,7601546.0,2021,6,15,6,3,6,7,0,1,0,1,0,799203.1635,5812420.969,13.39678094,52.38014105,0
213477,bike + car,11,5,5200629.0,2021,5,13,2,3,5,2,0,1,1,0,0,783859.3498,5828695.659,13.18581116,52.53422854,0
213479,car,11,2,2400623.0,2021,6,7,5,3,1,5,0,0,1,0,0,800694.9532,5827712.415,13.43239626,52.51638864,0
213480,bike + car,11,1,1100206.0,2021,7,14,6,3,2,6,0,1,1,0,1,797504.2745,5827546.081,13.38536581,52.51664751,0
213481,car,11,7,7601442.0,2021,7,17,6,3,5,3,0,0,1,0,0,798805.7292,5815847.476,13.39401481,52.41107282,0
213482,bike + car,11,2,2200210.0,2021,6,17,5,3,3,6,0,1,1,0,0,798491.247,5824759.411,13.39736962,52.4911294,0
213484,car,11,8,8200832.0,2021,6,11,2,3,2,6,0,0,1,0,0,801389.8772,5817262.127,13.4331664,52.42233641,0
213485,bike,11,1,1100415.0,2021,5,21,1,3,0,1,1,1,0,0,0,798289.3275,5829368.325,13.39853537,52.53255269,0
213486,bike,11,3,3601142.0,2021,6,17,4,3,3,6,0,1,0,0,0,798581.6263,5830262.945,13.40363553,52.54041164,0
213487,bike + car,11,3,3300514.0,2021,5,19,5,3,5,3,0,1,1,0,1,801614.7901,5836179.875,13.45360357,52.59177447,0
213491,car,11,6,6100102.0,2021,6,15,5,3,2,6,0,0,1,0,0,793681.1313,5820597.027,13.32306314,52.45642441,0
213492,bike + car,11,2,2200207.0,2021,6,9,6,3,0,3,0,1,1,0,0,797101.2089,5824720.984,13.3769224,52.49154327,0
213493,bike + car,11,1,1100205.0,2021,5,18,1,3,5,3,0,1,1,0,0,797158.6735,5826452.631,13.37931132,52.50703435,0
213495,car,11,10,10100312.0,2021,6,13,5,3,9,6,0,0,1,0,0,808496.0299,5829483.192,13.54864172,52.52790169,0
213496,car,11,11,11100309.0,2021,7,8,4,3,2,6,0,0,1,0,1,805190.5183,5833165.291,13.50345091,52.56276246,0
213497,bike + pedestrian,11,3,3500934.0,2021,7,21,4,3,6,4,1,1,0,1,0,800370.72,5831673.981,13.43121258,52.55207586,0
213498,bike + car,11,8,8100314.0,2021,7,20,5,2,5,3,1,1,1,0,0,801285.3405,5823825.085,13.43755412,52.48121991,1
213499,bike + car,11,10,10100103.0,2021,6,17,1,3,5,3,0,1,1,0,0,809866.7994,5833923.537,13.57292606,52.56691648,0
213501,bike + car,11,4,4300622.0,2021,6,20,1,3,1,5,0,1,1,0,0,793681.9095,5826206.469,13.32801588,52.50671034,0
213503,bike + car,11,1,1300835.0,2021,6,16,3,3,5,3,0,1,1,0,0,796971.373,5830138.873,13.37985141,52.54017943,0
213504,car + pedestrian,11,6,6100208.0,2021,6,8,4,3,6,3,0,0,1,1,0,794767.7897,5820487.976,13.33891305,52.45486186,0
213505,bike + car,11,12,12200310.0,2021,6,13,7,3,5,2,0,1,1,0,0,792080.1366,5832942.465,13.31040389,52.56795655,0
213506,bike + car,11,11,11200514.0,2021,6,17,4,3,5,2,0,1,1,0,0,805028.6925,5830429.662,13.49855805,52.5383354,0
213507,bike + car,11,9,9401635.0,2021,6,15,4,3,5,2,0,1,1,0,0,816644.8554,5817429.358,13.65692603,52.41522238,0
213508,bike,11,12,12100205.0,2021,6,11,5,3,9,1,0,1,0,0,0,794246.7362,5835450.475,13.34450438,52.58927215,0
213509,bike + car,11,11,11501339.0,2021,5,13,7,3,5,3,0,1,1,0,0,806810.1807,5824857.249,13.51960553,52.48739454,0
213510,bike,11,4,4500938.0,2021,6,13,4,2,0,1,0,1,0,0,0,792304.5744,5825238.019,13.30693027,52.49876811,1
213511,car,11,6,6100205.0,2021,7,19,4,3,5,3,1,0,1,0,0,796061.807,5819859.232,13.35734363,52.44852626,0
213512,car,11,9,9200510.0,2021,7,12,2,2,1,7,0,0,1,0,0,806023.9627,5822295.882,13.50571254,52.46487978,1
213513,bike + car,11,1,1300836.0,2021,6,14,4,3,1,5,0,1,1,0,1,796935.5628,5831408.683,13.38046017,52.55158132,0
213514,car,11,10,10400940.0,2021,5,9,4,3,5,3,0,0,1,0,0,811989.1927,5826852.055,13.5975008,52.50233583,0
213515,bike + car,11,2,2100102.0,2021,6,23,6,3,1,5,2,1,1,0,0,798087.1618,5826490.629,13.39298511,52.50686844,0
213517,car + pedestrian,11,2,2500726.0,2021,7,11,7,3,6,4,0,0,1,1,0,802006.9919,5828946.174,13.45279326,52.52672189,0
213518,bike,11,1,1100206.0,2021,6,12,7,3,0,1,0,1,0,0,0,798107.5212,5827876.886,13.39452601,52.51928335,0
213519,car + pedestrian,11,1,1100310.0,2021,6,23,7,3,6,7,2,0,1,1,0,798519.2382,5828098.227,13.40077449,52.52104215,0
213520,bike + car,11,6,6400737.0,2021,6,12,3,2,5,3,0,1,1,0,0,784242.7139,5815863.812,13.18051041,52.41897553,1
213524,car,11,1,3400721.0,2021,6,13,2,3,2,2,0,0,1,0,0,797716.728,5832896.218,13.39328164,52.5644887,0
213527,bike + car,11,12,12500824.0,2021,6,9,3,3,1,5,0,1,1,0,0,790733.3498,5835392.312,13.29273805,52.59064,0
213528,car,11,5,5100316.0,2021,5,16,3,3,5,7,0,0,1,0,0,784347.4334,5828913.644,13.19317405,52.53592858,0
