osmid,lanes,name,highway,maxspeed,oneway,length,geometry,width,bridge,ref,access,tunnel,junction,service,area,est_width,u,v,key
417687029,2,Rathenower Straße,tertiary,30,True,89.298,"LINESTRING (13.3511696 52.5317374, 13.3510645 52.5319347, 13.3507064 52.5323783, 13.3506326 52.5324693)",,,,,,,,,,4181885139,3793333307,0
412127618,4,Vincent-van-Gogh-Straße,tertiary,50,False,8.363,"LINESTRING (13.5206922 52.5685168, 13.5207177 52.5684432)",,,,,,,,,,4201284352,4136568473,0
627228820,2,Alt-Stralau,tertiary,50,False,8.948,"LINESTRING (13.4661994 52.4967874, 13.466104 52.4968431)",,,,,,,,,,4280869749,4081394148,0
"[438644356, 172920329, 4597231, 370361654, 436413565]","['5', '4']",Bernauer Straße,secondary,50,False,718.1059999999999,"LINESTRING (13.3883317 52.5339206, 13.388704 52.534247, 13.3889028 52.5344214, 13.3892612 52.5347396, 13.3893304 52.5347998, 13.3894304 52.5348868, 13.3895466 52.5349848, 13.3897714 52.535188, 13.389893 52.5352891, 13.390031 52.5353965, 13.3901238 52.5354619, 13.3902359 52.5355335, 13.3902734 52.5355574, 13.3912458 52.5361759, 13.3918382 52.5365494, 13.3925643 52.5370167, 13.3929032 52.5372355, 13.3931048 52.5373591, 13.3931607 52.5373907, 13.3932756 52.5374469, 13.3933877 52.5374986, 13.3936031 52.5375724, 13.3949762 52.5379601, 13.3952568 52.5380416, 13.3958108 52.5382026, 13.3959441 52.5382411)",,,,,,,,,,4363544518,1837885779,0
"[438644360, 53256982]",2,"['Julie-Wolfthorn-Straße', 'Bernauer Straße']",secondary,50,True,278.01800000000003,"LINESTRING (13.3883317 52.5339206, 13.3882498 52.533873, 13.3880919 52.5337812, 13.3879935 52.5337256, 13.3878631 52.5336577, 13.3876364 52.5335572, 13.3875876 52.5335375, 13.3874495 52.5334761, 13.3871925 52.5333568, 13.3868517 52.5332095, 13.385318 52.5325491, 13.3852701 52.5325285, 13.3852005 52.5324735, 13.385147 52.5323758)",,,,,,,,,,4363544518,51414522,0
370361653,4,Bernauer Straße,secondary,50,False,295.316,"LINESTRING (13.400053 52.539391, 13.3997014 52.5392909, 13.3991959 52.5391488, 13.3990111 52.5390995, 13.3980919 52.5388416, 13.3979494 52.5388018, 13.3972728 52.5386158, 13.3968521 52.538496, 13.3964606 52.5383901, 13.3962035 52.5383148, 13.3960869 52.5382802)",,,,,,,,,,4363544529,1837885781,0
370361653,4,Bernauer Straße,secondary,50,False,36.887,"LINESTRING (13.400053 52.539391, 13.4001525 52.5394191, 13.40028 52.5394551, 13.4002964 52.5394599, 13.4005459 52.539533)",,,,,,,,,,4363544529,1837885858,0
31353477,,Swinemünder Straße,path,,False,128.864,"LINESTRING (13.400053 52.539391, 13.4000352 52.5394143, 13.3999996 52.5394611, 13.39975 52.5397852, 13.3992445 52.5404404)",5,,,,,,,,,4363544529,349222139,0
278014798,2,Invalidenstraße,tertiary,30,False,113.984,"LINESTRING (13.3880654 52.531586, 13.3889599 52.5316684, 13.3890731 52.5316788, 13.3894014 52.5317091, 13.3894593 52.5317144, 13.3897311 52.531741)",,,,,,,,,,4410169855,1803835381,0
156597522,2,Am Heidefriedhof,residential,,False,11.24,"LINESTRING (13.3917819 52.4407039, 13.3917657 52.4408045)",,,,,,,,,,4429365065,29654549,0
156597522,2,Am Heidefriedhof,residential,,False,97.782,"LINESTRING (13.3917819 52.4407039, 13.3918158 52.4406232, 13.392048 52.4399969, 13.3920651 52.4399562, 13.3921104 52.4398477)",,,,,,,,,,4429365065,29654547,0
238222471,2,Gorkistraße,secondary,50,False,301.53799999999995,"LINESTRING (13.3004465 52.5914451, 13.3010225 52.5915059, 13.3015688 52.5915631, 13.3018327 52.5915916, 13.3023664 52.5916467, 13.3026118 52.5916715, 13.3027382 52.5916848, 13.3042585 52.5918438, 13.3048457 52.5919052)",,,,,,,,,,4523973563,2383000677,0
"[699073593, 699073594]",,Siemensstraße,secondary,50,False,77.643,"LINESTRING (13.3381269 52.4439941, 13.3381065 52.4439864, 13.3380695 52.4439723, 13.3376799 52.4438246, 13.3375607 52.4437896, 13.3374147 52.4437468, 13.337122 52.443661)",,,,,,,,,,4548431293,6564659079,0
"[458915610, 41771243]","['2', '3']","['Leonorenstraße', 'Siemensstraße']",secondary,50,True,178.27100000000002,"LINESTRING (13.3381269 52.4439941, 13.3383614 52.4440457, 13.3387262 52.4442114, 13.3387893 52.4442421, 13.3389176 52.4443046, 13.3390675 52.4442459, 13.3392953 52.4441572, 13.3394954 52.4440809, 13.3395959 52.4440471, 13.3396466 52.44403, 13.3397116 52.4440126, 13.3398401 52.4439795, 13.3399775 52.443929, 13.340101 52.443875, 13.3403591 52.4437808)",,,,,,,,,,4548431293,514863336,0
"[458915612, 4792301]",4,Siemensstraße,secondary,50,False,87.097,"LINESTRING (13.3393866 52.4447793, 13.3394714 52.4448386, 13.3402294 52.4453706)",,yes,,,,,,,,4548431296,30740046,0
458915609,3,Siemensstraße,secondary,50,True,47.829,"LINESTRING (13.3393866 52.4447793, 13.3392859 52.4447273, 13.3392182 52.4446893, 13.3390324 52.444555, 13.3389918 52.4445224, 13.3389199 52.4444591)",,,,,,,,,,4548431296,514876560,0
"[136699504, 172548273, 29574131, 200775253]",,"['Lankwitzer Brücke', 'Kamenzer Damm', 'Lankwitzer Straße']",secondary,50,False,329.7320000000001,"LINESTRING (13.3668192 52.435481, 13.3668791 52.4354985, 13.3675369 52.4356936, 13.3682317 52.4358997, 13.3692263 52.4361948, 13.3698939 52.4363739, 13.370043 52.4364063, 13.3704045 52.4364679, 13.3707823 52.4365219, 13.3713054 52.4365938)",,yes,,,,,,,,4551270352,29731623,0
"[29574126, 560543889, 29574131, 328638901, 461910870, 458915613]",,Kamenzer Damm,secondary,50,False,899.684,"LINESTRING (13.3668192 52.435481, 13.3667016 52.4354471, 13.3665532 52.4354063, 13.366411 52.435369, 13.3662383 52.4353242, 13.3656047 52.4351631, 13.3655491 52.4351536, 13.365406 52.4351269, 13.3645865 52.4349641, 13.3641002 52.4348899, 13.3639568 52.4348647, 13.3634057 52.4347788, 13.3629436 52.4347109, 13.3628564 52.4346981, 13.3627568 52.4346842, 13.3622163 52.4346068, 13.3621032 52.4345906, 13.3619901 52.4345744, 13.361899 52.434562, 13.361773 52.4345449, 13.3614647 52.4345031, 13.3606123 52.4343875, 13.3600668 52.434316, 13.359983 52.4343064, 13.3596588 52.4342626, 13.3596161 52.4342574, 13.359289 52.4342113, 13.3589525 52.4341638, 13.3586095 52.4341196, 13.3581966 52.434061, 13.3566217 52.4338377, 13.3565039 52.433821, 13.3561152 52.4337659, 13.3551484 52.4336288, 13.3542665 52.4335037, 13.353989 52.4334643)",,,,,,,,,,4551270352,3354531421,0
"[459221261, 459221262]",,,"['cycleway', 'path']",,False,43.382,"LINESTRING (13.3668192 52.435481, 13.3667638 52.4355576, 13.3667086 52.4357648, 13.3666068 52.4358387)",,,,,,,,,,4551270352,1852739792,0
"[35765121, 131834979, 131834980, 333118502, 30051049, 515037420, 424340720, 424340722, 270612853]",4,Heerstraße,primary,50,False,1511.2160000000001,"LINESTRING (13.143446 52.5241646, 13.1432971 52.5241965, 13.1432522 52.5242059, 13.1409325 52.524692, 13.1395908 52.5249768, 13.1382282 52.5252604, 13.1379472 52.5253195, 13.1374202 52.5254343, 13.1372189 52.5254782, 13.136474 52.5256405, 13.1357575 52.5257966, 13.1348382 52.5259969, 13.1346778 52.5260319, 13.1345258 52.5260627, 13.1342137 52.526126, 13.1331858 52.5263345, 13.1330861 52.526356, 13.1328671 52.5264033, 13.1327437 52.5264297, 13.1322676 52.5265317, 13.1322321 52.5265393, 13.1314254 52.5267121, 13.1292155 52.5271854, 13.1279468 52.5274523, 13.1275524 52.5275353, 13.126074 52.5278522, 13.1253249 52.5280128, 13.124491 52.5281916, 13.1233445 52.5284292, 13.1229239 52.5285261, 13.1226439 52.5285966, 13.1225706 52.5286151, 13.1225265 52.5286262, 13.1223697 52.5286657)",,,B 5,,,,,,,4584139283,27323530,0
485793107,2,Volkradstraße,tertiary,50,False,22.53,"LINESTRING (13.5086836 52.500538, 13.5087774 52.5007324)",,,,,,,,,,4645541585,262507183,0
"[431551329, 50501258, 483249213]","['2', '3']",Louis-Lewin-Straße,tertiary,50,False,315.186,"LINESTRING (13.619926 52.5438857, 13.6199128 52.5438199, 13.6199005 52.5437588, 13.6198917 52.5437154, 13.6198769 52.5436564, 13.6197791 52.5432545, 13.6197471 52.5430899, 13.6197165 52.5429322, 13.6195435 52.5421989, 13.6194121 52.5416045, 13.6193579 52.541226, 13.6193362 52.5410746)",,,,,,,,,,4760052572,620359833,0
62926833,2,Dahlemer Weg,secondary,50,False,100.803,"LINESTRING (13.2822696 52.440393, 13.2825656 52.4412814)",,,,,,,,,,4791358761,782959423,0
"[747453201, 4490162, 37036260]",,Leibnizstraße,tertiary,50,False,535.61,"LINESTRING (13.3147165 52.5117294, 13.3147134 52.5117006, 13.3146908 52.511518, 13.3146855 52.5114732, 13.3146666 52.5113499, 13.3146599 52.5113061, 13.3146079 52.5109673, 13.3145584 52.510664, 13.3145271 52.5104653, 13.3145005 52.5102931, 13.3144711 52.510102, 13.3143668 52.509426, 13.3143093 52.5090528, 13.3142998 52.5089913, 13.3142934 52.5089496, 13.3142802 52.5088638, 13.3142691 52.5087825, 13.3142643 52.5087473, 13.3142527 52.508663, 13.3141789 52.5081421, 13.3141324 52.5078057, 13.3141201 52.5077322, 13.3140202 52.507138, 13.3140125 52.5070933, 13.3139849 52.5069333)",,,,,,,,,,4853814386,1277967231,0
610848010,,Leibnizstraße,tertiary,50,True,37.393,"LINESTRING (13.3147165 52.5117294, 13.3147689 52.5117916, 13.3148024 52.5118879, 13.3148071 52.5119318, 13.3148203 52.5120555)",,,,,,,,,,4853814386,26704526,0
60077029,2,Waidmannsluster Damm,secondary,50,False,551.61,"LINESTRING (13.2939271 52.5963495, 13.2941577 52.5964291, 13.2942176 52.5964516, 13.2945369 52.5965984, 13.2946432 52.5966469, 13.294913 52.59677, 13.2949461 52.5967851, 13.2953758 52.5969812, 13.2956112 52.5970949, 13.2967478 52.5976224, 13.2977808 52.5981098, 13.2982804 52.5983403, 13.2983394 52.5983669, 13.2984846 52.5984309, 13.2986497 52.598503, 13.2988244 52.5985794, 13.2999107 52.5990562, 13.3001083 52.5991432, 13.3004836 52.5993041)",,,,,,,,,,4892922989,675503714,0
"[26338213, 4540102]",2,Waidmannsluster Damm,secondary,50,True,517.8889999999999,"LINESTRING (13.2939271 52.5963495, 13.2937072 52.5963209, 13.2935117 52.5962774, 13.2931227 52.5962083, 13.2917936 52.596044, 13.2917392 52.5960386, 13.2916082 52.5960254, 13.2914741 52.5960092, 13.290654 52.5959257, 13.289315 52.5958051, 13.288582 52.5957308, 13.2883185 52.5957003, 13.2879642 52.5956477, 13.2873469 52.5955321, 13.2868172 52.5954015, 13.2864844 52.5953044)",,,,,,,,,,4892922989,248564675,0
"[217527873, 217527875, 900929575]",2,"['Hansabrücke', 'Altonaer Straße']",secondary,50,False,74.609,"LINESTRING (13.3389067 52.5192622, 13.338815 52.5193027, 13.3387499 52.519331, 13.338193 52.5195659, 13.3380226 52.5196378, 13.3380026 52.5196463)",,yes,,,,,,,,5181670122,2268093755,0
"[534233832, 534233833, 901165866, 901165867, 537915115, 534249422]",,,cycleway,,True,265.79,"LINESTRING (13.3389067 52.5192622, 13.3389304 52.5191378, 13.3391597 52.5190219, 13.3395081 52.5188669, 13.3396547 52.5188027, 13.3398507 52.5187158, 13.3400178 52.5186471, 13.3403345 52.5184801, 13.3405558 52.5183813, 13.3405773 52.5183732, 13.3406537 52.5183552, 13.3407409 52.5183348, 13.3408146 52.5183095, 13.340886 52.5182766, 13.3413016 52.5180955, 13.3416941 52.5179244, 13.341753 52.5179149, 13.3417949 52.5178954, 13.3418791 52.5178561, 13.3419482 52.5178252)",,,,,,,,,,5181670122,26701394,0
"[58534541, 58534542]",,Saatwinkler Damm,secondary,50,False,174.44299999999998,"LINESTRING (13.2729481 52.5485731, 13.2726731 52.5485768, 13.2725967 52.5485778, 13.2725536 52.548578, 13.2703989 52.5485903, 13.2703684 52.5485908)",,,,,,,,,,5212408248,1833626490,0
542101123,,Kaiser-Wilhelm-Straße,secondary,50,False,58.672,"LINESTRING (13.3532014 52.4414949, 13.3534753 52.4416773, 13.3537294 52.441911)",,,,,,,,,,5241381207,30138576,0
"[27989798, 4686031]",2,Puschkinallee,secondary,50,False,430.3419999999999,"LINESTRING (13.4588448 52.4929923, 13.4584165 52.4931191, 13.4579043 52.4932708, 13.4566678 52.4936369, 13.456471 52.4936952, 13.4549709 52.4941403, 13.4549462 52.4941475, 13.4548693 52.4941681, 13.4547196 52.4942138, 13.4546284 52.4942413, 13.4545584 52.4942628, 13.4542991 52.4943421, 13.4538412 52.4944817, 13.4536716 52.4945325, 13.4535862 52.4945581, 13.45316 52.4947203)",,,,,,,,,,5264242538,29787096,0
899453833,2,Puschkinallee,secondary,50,False,21.683,"LINESTRING (13.4588448 52.4929923, 13.4589049 52.4929745, 13.4589528 52.4929603, 13.4591328 52.492907)",,,,,,,,,,5264242538,29787103,0
151456841,2,Germaniastraße,tertiary,50,False,670.66,"LINESTRING (13.3994134 52.4645157, 13.3993518 52.4645511, 13.3990025 52.464752, 13.3983071 52.465105, 13.398202 52.4651374, 13.3981152 52.4651642, 13.3980765 52.4651719, 13.3978635 52.4652143, 13.3977606 52.4652263, 13.3968651 52.4652963, 13.3968462 52.4652978, 13.3967974 52.4653016, 13.3966953 52.4653096, 13.3961863 52.4653495, 13.3960891 52.465357, 13.3958855 52.4653729, 13.3957981 52.4653798, 13.3957467 52.4653838, 13.395611 52.4653944, 13.3948592 52.4654568, 13.3947915 52.4654624, 13.3945948 52.4654787, 13.3944151 52.4654949, 13.3943611 52.4654998, 13.3939748 52.4655346, 13.3927173 52.4656398, 13.392631 52.4656478, 13.3921325 52.4656939, 13.3918783 52.4657051, 13.3914171 52.4657104, 13.3911252 52.4657162, 13.3907226 52.4657243, 13.3901084 52.4657366, 13.3899696 52.465742)",,,,,,,,,,5312666256,26554233,0
417687019,3,Rathenower Straße,tertiary,50,False,14.925,"LINESTRING (13.3532724 52.5292569, 13.3531759 52.5293776)",,,,,,,,,,5318046880,5318047311,0
"[417687019, 169704581]","['2', '3']",Rathenower Straße,tertiary,50,False,243.48700000000002,"LINESTRING (13.3532724 52.5292569, 13.3533539 52.5291583, 13.3534001 52.5291028, 13.3537442 52.528689, 13.3538203 52.5285976, 13.3541314 52.5282272, 13.3542872 52.5280416, 13.3549047 52.5273053)",,,,,,,,,,5318046880,4181885132,0
"[380162889, 4581765, 380162910, 607982159]",2,Birkenstraße,residential,30,False,515.252,"LINESTRING (13.3510792 52.5297628, 13.3498659 52.5300828, 13.3484093 52.5304636, 13.3477851 52.5306235, 13.3474518 52.5307089, 13.3473588 52.5307328, 13.3471745 52.53078, 13.3469723 52.5308318, 13.3468419 52.5308651, 13.3468088 52.5308736, 13.3455536 52.5311951, 13.3454111 52.5312355, 13.3440889 52.5316028)",,,,,,,,,,5318046881,3835057587,0
417687019,3,Rathenower Straße,tertiary,50,False,14.925,"LINESTRING (13.3531759 52.5293776, 13.3532724 52.5292569)",,,,,,,,,,5318047311,5318046880,0
"[550600747, 550600748]",,Birkenstraße,residential,30,True,83.22699999999999,"LINESTRING (13.3531759 52.5293776, 13.3530085 52.5293361, 13.352889 52.5293285, 13.3526326 52.5293264, 13.3530271 52.5292345, 13.3530891 52.5292308, 13.3532724 52.5292569)",,,,,,,,,,5318047311,5318046880,1
"[840921134, 375991062]",2,Rathenower Straße,tertiary,"['30', '50']",False,295.41900000000004,"LINESTRING (13.3531759 52.5293776, 13.353103 52.5294653, 13.3530619 52.5295136, 13.3529912 52.5295967, 13.3529734 52.5296176, 13.352711 52.5299257, 13.3519044 52.5308731, 13.3518712 52.5309121, 13.3518182 52.5309766, 13.3517676 52.5310382, 13.3517318 52.5310801, 13.3511696 52.5317374)",,,,,,,,,,5318047311,4181885139,0
25690664,,,cycleway,,False,12.109,"LINESTRING (13.3156752 52.5972501, 13.3155501 52.5973281)",,,,,,,,,,5476213021,272357804,0
"[4592448, 4603721]",,"['Mierendorffplatz', 'Mierendorffstraße']",tertiary,30,False,134.44,"LINESTRING (13.3032078 52.5244313, 13.3032887 52.5245, 13.3034133 52.5246785, 13.3034524 52.5247652, 13.3036792 52.5253415, 13.3037741 52.5255828)",,,,,,,,,,5503222926,26662449,0
"[4603721, 4446702, 4446701, 24837129]","['5', '4']","['Schloßbrücke', 'Mierendorffstraße']","['secondary', 'tertiary']","['30', '50']",False,431.98299999999995,"LINESTRING (13.3032078 52.5244313, 13.3031994 52.524424, 13.3031667 52.5243963, 13.3031379 52.5243718, 13.3027102 52.5240207, 13.3019425 52.5233912, 13.3011238 52.5227198, 13.301021 52.5226414, 13.3008895 52.522576, 13.3007639 52.5225507, 13.3006897 52.5225401, 13.3006284 52.5225312, 13.3005924 52.5225267, 13.3004042 52.5225411, 13.3004133 52.5224926, 13.3004048 52.5224489, 13.3003783 52.5223755, 13.3003736 52.5223626, 13.3003063 52.5222079, 13.3002606 52.5221254, 13.3002424 52.5220927, 13.2999295 52.5215782, 13.2997903 52.521357)",,yes,,,,,,,,5503222926,26750505,0
428657612,,,cycleway,,False,52.736000000000004,"LINESTRING (13.3032078 52.5244313, 13.3034359 52.5244505, 13.3036691 52.524611, 13.3038027 52.5246992)",,,,,,,,,,5503222926,26750502,0
8023415,,Klosterbuschweg,tertiary,50,False,22.351,"LINESTRING (13.157723 52.5428945, 13.1577519 52.5429433, 13.1577751 52.5429857, 13.1578371 52.5430831)",,,,,,,,,,5516059094,33206882,0
589692875,2,Schönefelder Chaussee,secondary,50,False,208.128,"LINESTRING (13.5209782 52.4007127, 13.5209873 52.4007236, 13.5211195 52.4009322, 13.521536 52.4015894, 13.52189 52.402131, 13.5220224 52.4023321, 13.5221058 52.4024533)",,,,,,,,,,5631147403,260571000,0
"[451458155, 451458156, 292902871]",,Wilhelmsruher Damm,secondary,50,False,88.104,"LINESTRING (13.3690887 52.5973672, 13.3688107 52.5973522, 13.368719 52.5973473, 13.3683806 52.5973301, 13.3682174 52.5973219, 13.3681321 52.5973175, 13.3677889 52.5973003)",,,,,,,,,,5651723170,260042590,0
"[39775787, 451458155, 36957609]",,Wilhelmsruher Damm,secondary,50,False,331.716,"LINESTRING (13.3690887 52.5973672, 13.3694981 52.5973897, 13.3699618 52.5974141, 13.3709621 52.5974668, 13.371779 52.5975178, 13.3726412 52.5975618, 13.3739802 52.5976344)",,,,,,,,,,5651723170,30432704,0
"[281623520, 702155236, 592094807]",,,path,,False,2263.8170000000005,"LINESTRING (13.3690887 52.5973672, 13.3690832 52.5974337, 13.3690964 52.5975056, 13.369168 52.5976365, 13.3693623 52.597789, 13.369842 52.5982022, 13.3701653 52.5984818, 13.3705487 52.5987292, 13.3711678 52.5993302, 13.3714219 52.5996554, 13.3714872 52.5997738, 13.3716243 52.5999118, 13.3717014 52.5999927, 13.3727187 52.6013486, 13.3729225 52.6016484, 13.3733946 52.6022674, 13.3738023 52.6027952, 13.3745732 52.6037239, 13.3748217 52.6040124, 13.3752754 52.6045421, 13.3754228 52.6047105, 13.3754634 52.6047577, 13.3754983 52.6047982, 13.3755805 52.6049428, 13.3756723 52.6051045, 13.3760648 52.6057954, 13.3761826 52.606461, 13.376323 52.6066871, 13.3763417 52.6068603, 13.3763936 52.6073194, 13.3764854 52.6076719, 13.3770864 52.608504, 13.377643 52.6093845, 13.3776389 52.6094332, 13.377604 52.6094734, 13.3775361 52.6095288, 13.3787119 52.6112465, 13.3787311 52.6113592, 13.3786969 52.6114426, 13.3786764 52.6114618, 13.3780877 52.612259, 13.3774406 52.6131046, 13.3769493 52.6137446, 13.3762861 52.6146333, 13.3753642 52.6158358, 13.3753282 52.6158848)",4,,,,,,,,,5651723170,665770881,0
183576734,3,Afrikanische Straße,tertiary,50,False,93.564,"LINESTRING (13.3353994 52.5552146, 13.3352783 52.5554409, 13.3351675 52.5556847, 13.3350306 52.5560252)",,,,,,,,,,5663516825,29686274,0
"[377173336, 593746623]",3,Afrikanische Straße,tertiary,50,False,312.92199999999997,"LINESTRING (13.3353994 52.5552146, 13.3354783 52.5550672, 13.3355707 52.5548943, 13.3359141 52.5542523, 13.3360931 52.5539177, 13.3361661 52.5537801, 13.3364173 52.5533071, 13.3364738 52.5532007, 13.3366554 52.5528749, 13.3367113 52.5527746, 13.3368773 52.5525491)",,,,,,,,,,5663516825,21441722,0
"[29697408, 605101261, 605101269, 605101270, 152597085]",,"['Schichauweg', 'Motzener Straße']",tertiary,50,False,596.6489999999999,"LINESTRING (13.3819724 52.39783, 13.3819483 52.3976502, 13.3819334 52.3975393, 13.3818917 52.3972383, 13.3818885 52.3971807, 13.3818874 52.3971055, 13.3818877 52.3971051, 13.3819309 52.3970467, 13.382015 52.3970112, 13.3820695 52.3970059, 13.3821124 52.3970017, 13.3823017 52.3970303, 13.3824905 52.3970703, 13.3827654 52.3971282, 13.3836383 52.3973159, 13.3851492 52.3976376, 13.3857559 52.3977684, 13.3869126 52.3980178, 13.3884198 52.3983443, 13.388682 52.3983971, 13.3887271 52.3984058, 13.3887843 52.3984168, 13.3888355 52.3984267, 13.3890055 52.3984594)",,,,,,,,,,5740037580,26722848,0
605101264,,Motzener Straße,tertiary,50,True,34.870999999999995,"LINESTRING (13.3819724 52.39783, 13.382045 52.3979143, 13.3820512 52.3979761, 13.3820571 52.3980354, 13.3820122 52.3981285)",,,,,,,,,,5740037580,5740037581,0
"[605101258, 149849709, 320823303]",,Motzener Straße,tertiary,50,False,1303.979,"LINESTRING (13.3820122 52.3981285, 13.3820213 52.3981966, 13.3820582 52.3984544, 13.3821312 52.3989644, 13.3821974 52.3994471, 13.3822718 52.3999799, 13.3822935 52.4001338, 13.3823173 52.4002942, 13.3823629 52.4006007, 13.3824315 52.4009731, 13.3824516 52.401082, 13.3824896 52.4012386, 13.3825486 52.401572, 13.3825593 52.4016491, 13.3826083 52.4019818, 13.3826685 52.4023904, 13.3827113 52.4026805, 13.3827473 52.4029247, 13.3827792 52.4031622, 13.382784 52.4031978, 13.3828042 52.4034666, 13.382792 52.4036384, 13.3827765 52.4037609, 13.3827726 52.4037914, 13.3827552 52.4038599, 13.3827169 52.4039653, 13.3826703 52.4040744, 13.382607 52.4041903, 13.3825343 52.4043038, 13.3824954 52.4043462, 13.3823723 52.4044767, 13.3823076 52.4045428, 13.3822446 52.4046073, 13.3820729 52.404755, 13.3811847 52.4053693, 13.3805988 52.4057767, 13.3804593 52.4058737, 13.3803285 52.4059615, 13.3799444 52.4062271, 13.3797812 52.40634, 13.3796936 52.4064006, 13.3795325 52.4065086, 13.379314 52.4066604, 13.3792144 52.4067292, 13.3786698 52.4071043, 13.3779604 52.4075972, 13.3771184 52.4081817, 13.3770007 52.4082631, 13.3768107 52.4083968, 13.3766882 52.4084904)",,,,,,,,,,5740037581,30006603,0
